"X" "Pressure" "Temperature" "Density" "Velocity" "H2" "H" "O" "O2" "OH" "H2O" "HO2" "CH" "CH2" "CH3" "CH4" "CO" "CO2" "HCO" "CH2O" "CH3O" "C2H2" "C2H3" "C2H4" "HCCO" "CH2CO" "CH3CO" "N2" 
0.56986614613021 324955.73955983215 3143.5739278897067 0.33176209928278216 892.1602175667954 0.0012867400267908724 0.0006622772973752787 0.019237332591824842 0.12061226666575384 0.035624276819765745 0.0918679640493217 6.118898828723651e-05 5.133980092915898e-13 1.4857826552455755e-13 8.027768754806391e-14 1.0615366083578157e-14 0.09771398143502698 0.15957762625212651 4.3404754177727086e-07 1.6129544832421632e-09 9.0226074965404e-15 0.0 0.0 0.0 0.0 9.202465726235547e-16 0.0 0.4733559102567295
0.5701309848550922 324955.73227899394 3143.573922502038 0.3317620926434994 892.1601966100179 0.0012867400188907013 0.0006622772901479748 0.019237332397822122 0.12061226654685718 0.035624276615019074 0.0918679642929969 6.118898752119559e-05 5.130269952392199e-13 1.4748352801149378e-13 7.133029948817004e-14 8.344298376783729e-14 0.09771398092723368 0.15957762704966763 4.340475279891363e-07 1.612948239950475e-09 9.009683363578536e-15 0.0 0.0 0.0 0.0 8.507745052574344e-16 0.0 0.4733559102567295
0.5703958235852571 324955.7250218751 3143.5739171305977 0.3317620860258462 892.160175721513 0.0012867400110246402 0.0006622772829483609 0.01923733220448326 0.12061226642814395 0.03562427641101195 0.0918679645360106 6.118898675948129e-05 5.133825031704453e-13 1.4854019620176485e-13 8.005584632262796e-14 1.0617317572945895e-14 0.09771398042153592 0.15957762784423085 4.3404751739412516e-07 1.6129541188256015e-09 9.02226076534273e-15 0.0 0.0 0.0 0.0 9.164380235486215e-16 0.0 0.4733559102567295
0.5709255010665556 324955.7106191071 3143.573906472843 0.33176207289218823 892.1601342653521 0.0012867399953833051 0.0006622772686509698 0.019237331820832655 0.12061226619315218 0.03562427600555702 0.09186796501837234 6.118898524056562e-05 5.130050786392211e-13 1.4743022633187005e-13 7.1022666534981e-14 1.5564435833708884e-13 0.0977139794173512 0.15957762942135809 4.3404749163077453e-07 1.6129477130403295e-09 9.009202127205206e-15 0.0 0.0 0.0 0.0 8.451260750500672e-16 0.0 0.4733559102567295
0.5714551785686791 324955.696314909 3143.573895885182 0.33176205984841556 892.1600930929094 0.0012867399798948643 0.0006622772544626979 0.019237331439729548 0.12061226595934127 0.035624275603310454 0.09186796549729485 6.118898373755196e-05 5.134019935265093e-13 1.485883858485811e-13 8.033659433016561e-14 1.0615624358152332e-14 0.0977139784205713 0.15957763098755584 4.3404746946649596e-07 1.6129543079102918e-09 9.022696522902384e-15 0.0 0.0 0.0 0.0 9.213098777391404e-16 0.0 0.4733559102567295
0.5717449418815908 324955.6885245515 3143.573890120428 0.3317620527445118 892.1600706695588 0.0012867399714416251 0.0006622772467293292 0.019237331232207514 0.120612265832183 0.03562427538407829 0.09186796575810512 6.118898291708346e-05 5.130235988192762e-13 1.4747551130526335e-13 7.12835796339272e-14 9.02450041452424e-14 0.09771397787730114 0.15957763184080612 4.340474547787425e-07 1.6129479273373898e-09 9.009607765221087e-15 0.0 0.0 0.0 0.0 8.499896256107989e-16 0.0 0.4733559102567295
0.5720347052006848 324955.680762025 3143.5738843748277 0.331762045665987 892.1600483263155 0.0012867399630299688 0.0006622772390297548 0.019237331025398947 0.12061226570527074 0.03562427516579548 0.09186796601805136 6.11889821010375e-05 5.133855129024533e-13 1.4854802314133148e-13 8.010199884133192e-14 1.0617306475394443e-14 0.09771397733639989 0.15957763269068495 4.3404744336052596e-07 1.6129539189080438e-09 9.022329771122894e-15 0.0 0.0 0.0 0.0 9.172122019458218e-16 0.0 0.4733559102567295
0.5726142318633939 324955.66536806466 3143.5738729836817 0.3317620316284797 892.1600040171593 0.0012867399463241443 0.0006622772237472483 0.019237330615260676 0.12061226545401178 0.035624274732703624 0.09186796653336059 6.118898048100996e-05 5.130031711892776e-13 1.4742592995327696e-13 7.099793036656128e-14 1.6923786482295974e-13 0.0977139762628272 0.1595776343767695 4.3404741592939313e-07 1.6129474184610642e-09 9.009160640580613e-15 0.0 0.0 0.0 0.0 8.446894728350911e-16 0.0 0.4733559102567295
0.5731937585504406 324955.65008911164 3143.573861674444 0.33176201769584696 892.1599600390341 0.0012867399297670312 0.0006622772085926567 0.019237330208263747 0.12061226520422912 0.03562427430293165 0.0918679670451025 6.118897887355891e-05 5.134036723423716e-13 1.4859288150373884e-13 8.03628583380286e-14 1.0615723262361433e-14 0.09771397519828899 0.15957763604943756 4.340473921484906e-07 1.6129540732831068e-09 9.022734479005135e-15 0.0 0.0 0.0 0.0 9.217894865713636e-16 0.0 0.4733559102567295
0.5734969034748076 324955.64213399147 3143.5738557877653 0.3317620104417005 892.1599371414391 0.0012867399211296602 0.0006622772006974917 0.019237329996373037 0.12061226507427086 0.03562427407910804 0.09186796731143179 6.118897803547257e-05 5.130218630809622e-13 1.4747163057011174e-13 7.126116508299574e-14 9.38962593786861e-14 0.09771397464343773 0.1595776369208666 4.3404737716436983e-07 1.6129476294676202e-09 9.009569840484934e-15 0.0 0.0 0.0 0.0 8.496071827551197e-16 0.0 0.4733559102567295
0.5738000484057773 324955.63420987927 3143.573849922837 0.33176200321583005 892.1599143330959 0.001286739912617167 0.0006622771928209584 0.019237329784969358 0.12061226494472863 0.0356242738570418 0.09186796757587452 6.118897720869347e-05 5.133868511029486e-13 1.4855172937383247e-13 8.01239550791439e-14 1.0617286304802177e-14 0.09771397409063405 0.1595776377894485 4.3404736546016756e-07 1.6129536758880475e-09 9.022360954693047e-15 0.0 0.0 0.0 0.0 9.175842224999539e-16 0.0 0.4733559102567295
0.5744063382939005 324955.6184974464 3143.5738382956683 0.3317619888879165 892.1598691072656 0.0012867398955088661 0.0006622771772425108 0.019237329366678727 0.12061226468814382 0.03562427341423824 0.09186796810256179 6.118897554801829e-05 5.130021649258084e-13 1.4742386271228275e-13 7.098618383047133e-14 1.7653561899787847e-13 0.09771397299505132 0.15957763951007983 4.3404733750334486e-07 1.6129471308744785e-09 9.009139292312878e-15 0.0 0.0 0.0 0.0 8.444807449617826e-16 0.0 0.4733559102567295
0.5750126282079997 324955.6029098526 3143.573826757948 0.3317619746738429 892.1598242407651 0.0012867398786062664 0.0006622771617777523 0.01923732895143243 0.1206122644334347 0.03562427297576047 0.0918679686247969 6.118897390918497e-05 5.134043681971198e-13 1.4859498195536173e-13 8.037526002911528e-14 1.0615765533714519e-14 0.09771397190937961 0.159577641215957 4.3404731323004996e-07 1.6129538151601712e-09 9.022750760629337e-15 0.0 0.0 0.0 0.0 9.220172069048759e-16 0.0 0.4733559102567295
0.5753227197119065 324955.59497602686 3143.573820887183 0.33176196743911635 892.159801404463 0.0012867398699943303 0.0006622771538962833 0.01923732873995757 0.12061226430404702 0.03562427275268702 0.09186796889037359 6.118897307473424e-05 5.130209152093006e-13 1.4746970108376387e-13 7.125016958596106e-14 9.579150608615916e-14 0.09771397135631632 0.15957764208456748 4.340472982804232e-07 1.6129473415210032e-09 9.009549653393181e-15 0.0 0.0 0.0 0.0 8.494182557549717e-16 0.0 0.4733559102567295
0.5756328112225504 324955.5870716626 3143.5738150364423 0.3317619602312556 892.1597786529612 0.0012867398614316346 0.0006622771460604164 0.019237328529396473 0.12061226417480711 0.03562427253032996 0.09186796915506054 6.118897224341915e-05 5.133874106298653e-13 1.4855351612232502e-13 8.013466925241428e-14 1.0617272200807631e-14 0.09771397080541253 0.15957764295016502 4.340472866491806e-07 1.6129534152033281e-09 9.022374590102196e-15 0.0 0.0 0.0 0.0 9.17766683209739e-16 0.0 0.4733559102567295
0.5757878569795521 324955.5831297137 3143.57381211938 0.33176195663665686 892.1597673066651 0.001286739857149043 0.0006622771421466085 0.019237328424448655 0.12061226411044007 0.035624272419323255 0.09186796928712689 6.118897182749541e-05 5.130524184426838e-13 1.475477466830706e-13 7.170808366571482e-14 5.3478846110442814e-14 0.09771397053060647 0.15957764338177569 4.3404727862863786e-07 1.6129478417604496e-09 9.010261977021614e-15 0.0 0.0 0.0 0.0 8.570794309710854e-16 0.0 0.4733559102567295
0.575942902738231 324955.5791946535 3143.5738092067563 0.33176195304833983 892.1597559801969 0.0012867398528847828 0.0006622771382419099 0.01923732831963794 0.12061226404611301 0.03562427230862606 0.09186796941893638 6.118897141316398e-05 5.133589324760047e-13 1.484825487528816e-13 7.971474919163627e-14 1.0619736156223256e-14 0.09771397025643792 0.1595776438125431 4.340472733121434e-07 1.6129528615947904e-09 9.021720555011917e-15 0.0 0.0 0.0 0.0 9.111096743169168e-16 0.0 0.4733559102567295
0.5762529942622651 324955.5713614461 3143.573803410278 0.33176194590536656 892.1597334335095 0.0012867398443870974 0.0006622771304689521 0.019237328110951905 0.1206122639183191 0.03562427208813792 0.09186796968114895 6.118897058777645e-05 5.130176855377989e-13 1.474625786639649e-13 7.121302278205156e-14 9.57510610885474e-14 0.09771396971008628 0.15957764467060448 4.3404725874241575e-07 1.6129471413681385e-09 9.00948958773864e-15 0.0 0.0 0.0 0.0 8.4836350218027675e-16 0.0 0.4733559102567295
0.5765630857929497 324955.5635584032 3143.5737976345276 0.3317619387899 892.1597109736456 0.001286739835935684 0.0006622771227257835 0.01923732790338016 0.1206122637903038 0.03562427186859572 0.09186796994251833 6.118896976999274e-05 5.133870302519631e-13 1.4855279469148984e-13 8.013032724170242e-14 1.0614743802041499e-14 0.0977139691660602 0.1595776455253952 4.34047247332828e-07 1.6129532727428476e-09 9.02236647929083e-15 0.0 0.0 0.0 0.0 9.176585605234748e-16 0.0 0.4733559102567295
0.5767844952273831 324955.55800683034 3143.573793526514 0.3317619337275121 892.1596949942934 0.001286739829904183 0.0006622771172173832 0.01923732775524928 0.12061226369989211 0.03562427171259603 0.09186797012829548 6.118896918364854e-05 5.130332153185888e-13 1.475004986924953e-13 7.143134561617179e-14 7.158597846212396e-14 0.09771396877907693 0.15957764613317374 4.3404723649616557e-07 1.6129473505125741e-09 9.009829344970507e-15 0.0 0.0 0.0 0.0 8.524114496985196e-16 0.0 0.4733559102567295
0.5770059046651865 324955.55246918113 3143.5737894275903 0.33176192867782117 892.1596790550182 0.0012867398239079619 0.000662277111724308 0.019237327607718496 0.12061226360960875 0.03562427155663605 0.09186797031383011 6.118896860094841e-05 5.133748503957507e-13 1.4852269791830384e-13 7.995376852261969e-14 1.0617179850511426e-14 0.09771396839339896 0.1595776467391539 4.340472286859041e-07 1.6129529901554247e-09 9.02209068562011e-15 0.0 0.0 0.0 0.0 9.147616274393749e-16 0.0 0.4733559102567295
0.5774487235541835 324955.54146777064 3143.5737812869047 0.331761918645817 892.1596473891434 0.0012867398119621278 0.0006622771008004072 0.019237327314534307 0.12061226343007608 0.035624271247257505 0.09186797068209551 6.118896744357624e-05 5.130082452804818e-13 1.474394740235401e-13 7.107755646355766e-14 1.3195567711463206e-13 0.09771396762626687 0.15957764794393425 4.3404720869338343e-07 1.6129467992276055e-09 9.00927669501946e-15 0.0 0.0 0.0 0.0 8.460807670482712e-16 0.0 0.4733559102567295
0.5778915424564964 324955.5305274276 3143.5737731889176 0.3317619086694999 892.1596158990421 0.001286739800108602 0.0006622770899486189 0.019237327023122672 0.12061226325121148 0.03562427093951294 0.09186797104852468 6.118896629267334e-05 5.13397190714443e-13 1.4857804623745288e-13 8.027758114449086e-14 1.0615352834334016e-14 0.09771396686400526 0.1595776491416393 4.3404719210372493e-07 1.6129532679784874e-09 9.022593783460555e-15 0.0 0.0 0.0 0.0 9.202451721705723e-16 0.0 0.4733559102567295
0.5781563819411566 324955.52401159646 3143.5737683673196 0.33176190272782186 892.15959714422 0.0012867397930343472 0.0006622770834798284 0.019237326849507824 0.12061226314488019 0.03562427075621411 0.0918679712666596 6.118896560671523e-05 5.130261801789599e-13 1.4748331091103816e-13 7.133020408031417e-14 8.344297533191016e-14 0.09771396640965256 0.15957764985521317 4.340471795916154e-07 1.6129470291158257e-09 9.009669718160415e-15 0.0 0.0 0.0 0.0 8.507731926233272e-16 0.0 0.4733559102567295
0.578421221430545 324955.51751639147 3143.573763559649 0.33176189680495277 892.1595784487677 0.0012867397859963826 0.0006622770770370385 0.01923732667647382 0.12061226303874517 0.03562427057349778 0.09186797148421219 6.118896492385302e-05 5.133816905772739e-13 1.4853997860803582e-13 8.005574127636587e-14 1.0617304405738088e-14 0.09771396595713484 0.1595776505662186 4.3404717025968813e-07 1.6129529123789305e-09 9.022247153038328e-15 0.0 0.0 0.0 0.0 9.164366426307846e-16 0.0 0.4733559102567295
0.5789509004280858 324955.5046278893 3143.573754022574 0.3317618850521434 892.1595413511889 0.0012867397720075864 0.000662277064238319 0.019237326332994846 0.12061226282854613 0.03562427021095046 0.09186797191564397 6.118896356818601e-05 5.130042725781466e-13 1.4743001175679151e-13 7.102257294850166e-14 1.5564435905389082e-13 0.09771396505844089 0.15957765197759602 4.3404714704791287e-07 1.6129465155079437e-09 9.009188632544468e-15 0.0 0.0 0.0 0.0 8.451247913601723e-16 0.0 0.4733559102567295
0.579480579444265 324955.49182576843 3143.5737445463756 0.3317618733781044 892.1595045022455 0.0012867397581347697 0.0006622770515423049 0.019237325992031797 0.12061226261921838 0.0356242698507599 0.09186797234447686 6.11889622207239e-05 5.134011927190539e-13 1.4858817130828844e-13 8.033649018037954e-14 1.0615611362486456e-14 0.09771396416644547 0.15957765337915372 4.3404712738936686e-07 1.612953119041181e-09 9.022683107578986e-15 0.0 0.0 0.0 0.0 9.213085057697697e-16 0.0 0.4733559102567295
0.5797703435710158 324955.48485143064 3143.57373938503 0.33176186701832316 892.1594844276822 0.0012867397505404849 0.0006622770446227082 0.019237325806516138 0.12061226250624048 0.035624269653123486 0.09186797257887935 6.118896148077321e-05 5.13022801576075e-13 1.47475298974931e-13 7.128348642622708e-14 9.02449965760907e-14 0.0977139636811724 0.15957765414127756 4.340471140497414e-07 1.612946743062293e-09 9.00959442019547e-15 0.0 0.0 0.0 0.0 8.499883435390664e-16 0.0 0.4733559102567295
0.5800601077032983 324955.47790591355 3143.5737342445077 0.3317618606848233 892.1594644360748 0.0012867397430314034 0.0006622770377237932 0.019237325621096115 0.12061226239228011 0.035624269459016054 0.09186797281077595 6.118896075620857e-05 5.133847185280296e-13 1.4854781041190685e-13 8.010189606921873e-14 1.0617293536505246e-14 0.09771396319675012 0.15957765490241513 4.3404710401717023e-07 1.6129527395432705e-09 9.022316463829748e-15 0.0 0.0 0.0 0.0 9.172108504676636e-16 0.0 0.4733559102567295
0.5806396359898074 324955.4641296493 3143.5737240504363 0.3317618481224812 892.159424783209 0.001286739728095682 0.0006622770240470811 0.019237325254143286 0.1206122621672413 0.035624269071472286 0.09186797327174669 6.118895930741006e-05 5.130023837107979e-13 1.4742572033296826e-13 7.09978389948957e-14 1.6923786762547333e-13 0.09771396223550614 0.15957765641200589 4.3404707929634426e-07 1.6129462485287047e-09 9.009147457166438e-15 0.0 0.0 0.0 0.0 8.446882197954504e-16 0.0 0.4733559102567295
0.5812191642980981 324955.45045547315 3143.573713928763 0.33176183565323253 892.159385424188 0.0012867397132699412 0.0006622770104880687 0.019237324889820107 0.12061226194362694 0.03562426868699604 0.09186797372972229 6.118895786707695e-05 5.134028905249729e-13 1.4859267202383983e-13 8.036275644618872e-14 1.0615710500028142e-14 0.0977139612827771 0.15957765790899656 4.340470581884252e-07 1.6129529126405773e-09 9.022721381773872e-15 0.0 0.0 0.0 0.0 9.21788144712231e-16 0.0 0.4733559102567295
0.5815223100548683 324955.4433362279 3143.5737086606164 0.33176182916131414 892.1593649325309 0.0012867397055463061 0.0006622770034212302 0.019237324700217332 0.12061226182734701 0.03562426848664613 0.0918679739680273 6.118895711783778e-05 5.130210850913884e-13 1.474714233681438e-13 7.126107416419186e-14 9.389625257063532e-14 0.09771396078613054 0.1595776586889729 4.3404704460571424e-07 1.6129464736899947e-09 9.009556815832598e-15 0.0 0.0 0.0 0.0 8.496059322742146e-16 0.0 0.4733559102567295
0.5818254558175486 324955.4362433915 3143.573703410529 0.33176182269347776 892.1593445168878 0.0012867396978611448 0.0006622769963861128 0.019237324511224722 0.12061226171145578 0.035624268287174424 0.09186797420556862 6.118895637223363e-05 5.133860759072424e-13 1.485515217642761e-13 8.012385471487506e-14 1.061727372586895e-14 0.09771396029198416 0.15957765946539088 4.340470343316566e-07 1.612952524819049e-09 9.022347967711689e-15 0.0 0.0 0.0 0.0 9.175829025113285e-16 0.0 0.4733559102567295
0.5824317473663356 324955.4221857743 3143.5736930086805 0.3317618098745777 892.1593040541907 0.0012867396825854973 0.0006622769824130071 0.019237324136540827 0.12061226148206117 0.03562426789208899 0.0918679746762098 6.118895489503639e-05 5.130013968119352e-13 1.4742365825334943e-13 7.098609473513873e-14 1.7653562350194607e-13 0.09771395931210573 0.15957766100422469 4.3404700914707054e-07 1.6129459897529735e-09 9.009126432530919e-15 0.0 0.0 0.0 0.0 8.444795231920284e-16 0.0 0.4733559102567295
0.5830380389383719 324955.4082344279 3143.573682681486 0.33176179715258514 892.1592638973777 0.0012867396674701513 0.0006622769685828201 0.01923732376499159 0.12061226125427206 0.035624267499154025 0.09186797514369938 6.118895342538809e-05 5.134036058041551e-13 1.485947776819581e-13 8.037516069323243e-14 1.0615752907692101e-14 0.09771395834023869 0.15957766253128916 4.3404698757163175e-07 1.6129526833697093e-09 9.022737988811814e-15 0.0 0.0 0.0 0.0 9.220158982760383e-16 0.0 0.4733559102567295
